Path	Group	Total			QCDPt15to30			QCDPt30to50			QCDPt50to80			QCDPt80to120			QCDPt120to170			QCDPt170to300			QCDPt300to470			QCDPt470to600			QCDPt600to800			DYToEE			DYToMuMu			WToENu			WToMuNu			QCDPt30to80EMEnriched			QCDPt80to170EMEnriched			QCDPt30to50MuEnrichedPt5PionKaonDecay			QCDPt50to80MuEnrichedPt5PionKaonDecay			QCDPt80to120MuEnrichedPt5PionKaonDecay			
HLT_Photon22_R9Id90_HE10_Iso40_EBOnly_VBF_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFJet450_v2	SMP,B2G	565284.35	±	67560.29723	0.0	±	0	565250.0	±	67560.2971426	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	34.35	±	3.435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon90_CaloIdL_PFHT600_v1	EXO	8076.0305	±	8075.00002192	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_MET60_IsoTrk35_Loose_v1	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT200_DiPFJetAve90_PFAlphaT0p63_v1	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Rsq0p25_v1	SUSY	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DiPFJetAve60_v1	JetMET	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DiPFJetAve140_v1	JetMET	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Loose_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_IsoMu17_eta2p1_LooseIsoPFTau20_SingleL1_v2	TAU,HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_CaloJet500_NoJetID_v2	EXO	565284.35	±	67560.29723	0.0	±	0	565250.0	±	67560.2971426	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	34.35	±	3.435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Dimuon10_Jpsi_Barrel_v1	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu8_TrkIsoVVL_Ele17_CaloIdL_TrackIdL_IsoVL_v2	HIG,SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_IsoMu17_eta2p1_MediumIsoPFTau40_Trk1_eta2p1_Reg_v2	TAU,HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_JetE70_NoBPTX3BX_NoHalo_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_RsqMR270_Rsq0p09_MR200_v1	SUSY	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu38NoFiltersNoVtx_DisplacedJet60_Loose_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_ZeroBias_v1	TSG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon75_R9Id90_HE10_IsoM_v2	SMP,SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon120_R9Id90_HE10_IsoM_v2	SMP,SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele22_eta2p1_WPTight_Gsf_v1	TAU,HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFJet80_v2	SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT350_DiPFJetAve90_PFAlphaT0p53_v1	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_HT2500_v1	PPD	565284.35	±	67560.29723	0.0	±	0	565250.0	±	67560.2971426	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	34.35	±	3.435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_TrkMu15_DoubleTrkMu5NoFiltersNoVtx_v2	EXO,SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Tight_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT400_v1	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v2	HIG,TOP,SMP,B2G	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu7p5_L2Mu2_Jpsi_v1	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DiPFJetAve100_HFJEC_v2	NoGroup	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleMu4_JpsiTrk_Displaced_v2	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_HT350_DisplacedDijet80_DisplacedTrack_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu12_Photon25_CaloIdL_L1ISO_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT300_v2	SUSY	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleEle24_22_eta2p1_WPLoose_Gsf_v1	TAU,HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ_v2	TOP,HIG,SMP,B2G	8076.0305	±	8075.00002192	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v2	TOP,HIG,SMP,B2G	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu24_eta2p1_v1	SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele33_CaloIdM_TrackIdM_PFJet30_v2	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_RsqMR270_Rsq0p09_MR200_4jet_v1	SUSY	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu17_Photon30_CaloIdL_L1ISO_v2	HIG	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_JetE50_NoBPTX3BX_NoHalo_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_QuadMuon0_Dimuon0_Jpsi_v1	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele15_PFHT300_v2	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_VBF_DisplacedJet40_TightID_DisplacedTrack_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon120_v2	SMP,EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleMu38NoFiltersNoVtx_v1	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v2	HIG,TOP,SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_BTagMu_Jet300_Mu5_v2	BTV	129210.305	±	32300.0000548	0.0	±	0	129200.0	±	32300.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	10.305	±	1.88142698503	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_JetE30_NoBPTX_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele32_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_v1	TAU,HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu300_v1	Hotline	8075.3435	±	8075.00000731	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight_v1	HIG	8075.3435	±	8075.00000731	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleMu28NoFiltersNoVtxDisplaced_v1	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_HcalUTCA_v1	NoGroup	565284.35	±	67560.29723	0.0	±	0	565250.0	±	67560.2971426	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	34.35	±	3.435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele27_eta2p1_WPTight_Gsf_v1	Egamma	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu25_TkMu0_dEta18_Onia_v2	BPH,SMP	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele27_eta2p1_WPLoose_Gsf_HT200_v1	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_AK8PFHT700_TrimR0p1PT0p03Mass50_v2	B2G	452227.48	±	60427.7668745	0.0	±	0	452200.0	±	60427.7667964	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	27.48	±	3.07235740108	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFMETNoMu120_NoiseCleaned_PFMHTNoMu120_IDTight_v2	EXO	185736.3355	±	38726.339601	0.0	±	0	185725.0	±	38726.3395508	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	11.3355	±	1.97325726909	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu28NoFiltersNoVtx_CentralCaloJet40_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_L2Mu10_NoVertex_NoBPTX_v1	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele32_eta2p1_WPLoose_Gsf_TriCentralPFJet50_40_30_v1	TOP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_AK8DiPFJet280_200_TrimMass30_BTagCSV0p45_v2	B2G	508755.5715	±	64093.3255925	0.0	±	0	508725.0	±	64093.3255105	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	30.5715	±	3.24057251886	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFJet320_v2	SMP	8076.0305	±	8075.00002192	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleMu4_LowMassNonResonantTrk_Displaced_v2	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu16_TkMu0_dEta18_Onia_v2	BPH,SMP	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT450_SixJet40_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DiPFJetAve200_v1	JetMET	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu17_Mu8_SameSign_DPhi_v1	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_BTagMu_DiJet40_Mu5_v2	BTV	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
